time;esti_vx;esti_vy;esti_vz;meas_vx;meas_vy;meas_vz
19,798900000000014;239,62102420433607;-67,49829731717493;-0,5504217918036325;367,0;-139,0;43,5
19,898900000000015;242,4999731169466;-69,54379645402234;0,8140835031628952;374,5;-152,0;38,1
19,998900000000017;245,47964772562102;-71,79878013380608;2,172781040455212;382,1;-162,7;39,3
20,098900000000018;248,4042197803148;-74,00885043934622;3,5576492449122075;382,5;-163,1;41,4
20,19890000000002;251,2855405145839;-76,13878612194017;4,85126180648821;383,4;-162,0;40,2
20,29890000000002;254,14801369483067;-78,43258955117635;6,063901159593048;385,4;-170,9;39,2
20,398900000000022;257,07314795331075;-80,82093690080931;7,000724973630493;391,2;-177,1;32,6
20,498900000000024;260,0574716252796;-83,13693893218786;7,502012610915311;396,9;-176,5;21,2
20,598900000000025;262,9908735257067;-85,54452703939738;8,409247855657249;397,5;-182,6;33,2
20,698900000000027;265,91712802385007;-87,6445095401573;8,956129425135511;400,1;-172,3;23,9
20,798900000000028;268,80224147028264;-89,64766249389625;9,356610526659253;401,1;-170,4;20,3
20,89890000000003;271,4016599842261;-91,61442414316957;9,354611963202933;390,6;-170,9;9,3
20,99890000000003;274,01387130770155;-93,60376916144997;8,93609981023565;393,8;-173,8;-2,5
21,098900000000032;276,7111649797994;-95,4699183500718;8,129900079564095;400,4;-170,7;-13,9
21,198900000000034;279,4298343718313;-97,17712607921352;7,165052423037375;404,1;-166,0;-19,2
21,298900000000035;282,1502167404592;-98,64936313736276;5,987141358657668;406,9;-158,0;-26,2
21,398900000000037;284,8018506485013;-99,85843112019286;4,8472846151729785;406,4;-148,6;-26,3
21,498900000000038;287,4096803207529;-100,92204546514841;3,8041550798878436;407,0;-143,8;-24,7
21,59890000000004;289,9639716605579;-101,7904764082839;2,8755201555440664;407,1;-136,8;-22,5
21,69890000000004;292,52135455451014;-102,5362236103063;1,9690784121025977;409,8;-132,6;-22,8
21,798900000000042;295,03694860812504;-103,2469748723729;1,4370836815446872;410,4;-131,9;-13,1
21,898900000000044;297,43482142734655;-103,80739354866309;1,1215712657127686;407,4;-126,4;-7,5
21,998900000000045;299,77937414243183;-104,33730279108738;1,1278704659902115;407,3;-125,7;1,3
22,098900000000047;302,0568077675729;-104,832600260796;1,4199075081196721;406,5;-124,8;9,4
22,198900000000048;304,3219060326455;-105,54827486961929;1,9805340250861792;408,2;-134,4;17,3
22,29890000000005;306,5663968889362;-106,44268451979511;2,7331907106605478;409,5;-142,5;23,3
22,39890000000005;308,7459072541234;-107,29123899859894;3,501640273876115;408,7;-141,5;24,5
22,498900000000052;310,9343798806381;-108,1458783775083;4,278264421593505;411,3;-142,6;25,5
22,598900000000054;313,039863657825;-109,15410411969705;5,528783788877824;409,6;-149,8;39,7
22,698900000000055;315,1708281819869;-110,41143751511476;7,18704287712886;412,9;-161,1;52,5
22,798900000000057;317,2776492769693;-111,68674526033344;8,945625998816618;413,9;-163,1;57,0
22,898900000000058;319,31176233329603;-113,13692229985915;11,069299676065512;412,6;-171,6;69,1
22,99890000000006;321,29392514132775;-114,71174695247353;13,252153903453259;412,2;-178,2;72,9
23,09890000000006;323,28713052749146;-116,49775883700114;15,174365837678602;414,7;-188,5;67,7
23,198900000000062;325,25486668817103;-118,2308574294786;16,876910483087002;415,5;-188,1;63,4
23,298900000000064;327,16780301872024;-119,70900582258886;18,21220651802702;414,9;-179,3;54,7
23,398900000000065;329,1295363427281;-120,9916253907211;19,186158447389193;419,1;-172,7;45,8
23,498900000000067;331,05366996250297;-122,14880127269622;19,726794125465688;419,3;-168,8;34,5
23,598900000000068;333,0733071448346;-123,48854596520657;20,047112104844032;425,7;-177,5;28,8
